,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
161,2.0,2020-01-01 00:54:28,2020-01-01 00:58:41,1.0,0.6,1.0,N,170,137,2.0,4.5,0.5,0.5,0.0,0.0,0.3,8.3,2.5
162,2.0,2020-01-01 00:29:11,2020-01-01 00:46:19,1.0,3.83,1.0,N,163,24,1.0,15.5,0.5,0.5,2.0,0.0,0.3,21.3,2.5
163,2.0,2020-01-01 00:53:51,2020-01-01 01:12:49,1.0,5.34,1.0,N,238,90,2.0,19.0,0.5,0.5,0.0,0.0,0.3,22.8,2.5
164,1.0,2020-01-01 00:08:29,2020-01-01 00:13:20,1.0,0.5,1.0,N,114,148,1.0,5.0,3.0,0.5,1.75,0.0,0.3,10.55,2.5
165,1.0,2020-01-01 00:16:48,2020-01-01 00:36:07,3.0,3.9,1.0,N,148,48,1.0,16.0,3.0,0.5,3.95,0.0,0.3,23.75,2.5
166,1.0,2020-01-01 00:43:27,2020-01-01 00:59:10,1.0,1.9,1.0,N,48,143,1.0,11.5,3.0,0.5,3.05,0.0,0.3,18.35,2.5
167,1.0,2020-01-01 00:22:28,2020-01-01 00:25:23,1.0,0.6,1.0,N,68,246,2.0,4.5,3.0,0.5,0.0,0.0,0.3,8.3,2.5
168,1.0,2020-01-01 00:29:45,2020-01-01 00:42:18,2.0,2.3,1.0,N,68,125,1.0,10.5,3.0,0.5,0.0,0.0,0.3,14.3,2.5
169,1.0,2020-01-01 00:44:41,2020-01-01 00:50:09,1.0,1.2,1.0,N,125,158,1.0,6.0,3.0,0.5,1.96,0.0,0.3,11.76,2.5
170,1.0,2020-01-01 00:50:44,2020-01-01 01:00:04,3.0,1.7,1.0,N,158,211,1.0,8.5,3.0,0.5,2.45,0.0,0.3,14.75,2.5
171,2.0,2020-01-01 00:21:46,2020-01-01 00:41:56,4.0,4.55,1.0,N,229,144,2.0,18.0,0.5,0.5,0.0,0.0,0.3,21.8,2.5
172,2.0,2020-01-01 00:44:03,2020-01-01 00:51:58,3.0,1.53,1.0,N,144,113,1.0,7.5,0.5,0.5,2.82,0.0,0.3,14.12,2.5
173,2.0,2020-01-01 00:54:02,2020-01-01 01:04:38,3.0,1.35,1.0,N,113,170,2.0,8.5,0.5,0.5,0.0,0.0,0.3,12.3,2.5
174,2.0,2020-01-01 00:17:27,2020-01-01 00:27:08,4.0,0.84,1.0,N,140,237,1.0,7.5,0.5,0.5,2.26,0.0,0.3,13.56,2.5
175,2.0,2020-01-01 00:32:54,2020-01-01 00:41:29,4.0,1.8,1.0,N,237,75,1.0,8.5,0.5,0.5,2.46,0.0,0.3,14.76,2.5
176,2.0,2020-01-01 00:43:27,2020-01-01 00:53:36,3.0,1.49,1.0,N,75,41,2.0,8.0,0.5,0.5,0.0,0.0,0.3,9.3,0.0
177,2.0,2020-01-01 00:54:33,2020-01-01 01:12:25,2.0,1.76,1.0,N,41,75,2.0,12.5,0.5,0.5,0.0,0.0,0.3,13.8,0.0
178,1.0,2020-01-01 00:34:40,2020-01-01 00:38:08,1.0,0.6,1.0,N,236,262,1.0,4.5,3.0,0.5,1.65,0.0,0.3,9.95,2.5
179,1.0,2020-01-01 00:39:40,2020-01-01 01:03:26,2.0,13.7,1.0,N,262,134,1.0,38.5,3.0,0.5,12.1,6.12,0.3,60.52,2.5
180,1.0,2020-01-01 00:08:37,2020-01-01 00:39:27,2.0,1.5,1.0,N,90,161,1.0,18.0,3.0,0.5,3.0,0.0,0.3,24.8,2.5
181,2.0,2020-01-01 00:15:13,2020-01-01 00:33:57,1.0,3.57,1.0,N,68,238,2.0,15.0,0.5,0.5,0.0,0.0,0.3,18.8,2.5
182,2.0,2020-01-01 00:35:21,2020-01-01 00:55:42,1.0,8.2,1.0,N,238,220,2.0,25.5,0.5,0.5,0.0,2.8,0.3,32.1,2.5
183,1.0,2020-01-01 00:22:58,2020-01-01 00:35:46,2.0,2.1,1.0,N,161,141,1.0,10.5,3.0,0.5,1.0,0.0,0.3,15.3,2.5
184,1.0,2020-01-01 00:41:52,2020-01-01 00:48:16,2.0,1.3,1.0,N,237,262,2.0,6.5,3.0,0.5,0.0,0.0,0.3,10.3,2.5
185,1.0,2020-01-01 00:58:43,2020-01-01 01:12:27,1.0,4.1,1.0,N,236,226,2.0,14.0,3.0,0.5,0.0,0.0,0.3,17.8,2.5
186,2.0,2020-01-01 00:25:39,2020-01-01 00:36:05,1.0,1.65,1.0,N,249,148,1.0,9.0,0.5,0.5,2.56,0.0,0.3,15.36,2.5
187,2.0,2020-01-01 00:38:20,2020-01-01 00:55:28,3.0,2.53,1.0,N,148,170,1.0,12.5,0.5,0.5,3.26,0.0,0.3,19.56,2.5
188,2.0,2020-01-01 00:59:05,2020-01-01 01:20:51,3.0,1.92,1.0,N,170,68,1.0,14.0,0.5,0.5,3.56,0.0,0.3,21.36,2.5
189,1.0,2020-01-01 00:44:31,2020-01-01 00:48:46,1.0,0.8,3.0,N,170,107,1.0,22.5,0.5,0.0,4.65,0.0,0.3,27.95,0.0
190,1.0,2020-01-01 00:11:14,2020-01-01 00:36:19,1.0,5.2,1.0,N,231,239,1.0,21.0,3.0,0.5,6.2,0.0,0.3,31.0,2.5
191,1.0,2020-01-01 00:39:34,2020-01-01 00:43:42,2.0,0.7,1.0,N,238,151,1.0,5.0,3.0,0.5,1.76,0.0,0.3,10.56,2.5
192,1.0,2020-01-01 00:45:13,2020-01-01 00:52:55,1.0,1.6,1.0,N,238,43,2.0,7.5,3.0,0.5,0.0,0.0,0.3,11.3,2.5
193,1.0,2020-01-01 00:54:18,2020-01-01 01:23:46,1.0,6.6,1.0,N,43,114,1.0,25.0,3.0,0.5,4.0,0.0,0.3,32.8,2.5
194,1.0,2020-01-01 00:01:54,2020-01-01 00:26:47,1.0,2.3,1.0,N,161,249,1.0,16.5,3.0,0.5,4.05,0.0,0.3,24.35,2.5
195,1.0,2020-01-01 00:31:57,2020-01-01 01:00:34,1.0,4.5,1.0,N,249,143,1.0,20.5,3.0,0.5,4.86,0.0,0.3,29.16,2.5
196,2.0,2020-01-01 00:17:28,2020-01-01 00:37:16,6.0,2.11,1.0,N,142,237,2.0,13.5,0.5,0.5,0.0,0.0,0.3,17.3,2.5
197,2.0,2020-01-01 00:38:43,2020-01-01 00:54:55,6.0,2.48,1.0,N,236,170,1.0,12.0,0.5,0.5,3.16,0.0,0.3,18.96,2.5
198,2.0,2020-01-01 00:11:29,2020-01-01 00:20:24,1.0,1.79,1.0,N,144,158,1.0,8.0,0.5,0.5,2.36,0.0,0.3,14.16,2.5
199,2.0,2020-01-01 00:23:21,2020-01-01 00:34:40,1.0,1.25,1.0,N,158,234,1.0,8.5,0.5,0.5,3.69,0.0,0.3,15.99,2.5
200,2.0,2020-01-01 00:39:10,2020-01-01 00:52:11,2.0,1.66,1.0,N,234,211,1.0,9.5,0.5,0.5,2.66,0.0,0.3,15.96,2.5
201,2.0,2020-01-01 00:53:40,2020-01-01 01:08:02,1.0,2.32,1.0,N,114,45,1.0,11.0,0.5,0.5,2.96,0.0,0.3,17.76,2.5
202,2.0,2020-01-01 00:13:45,2020-01-01 00:21:24,1.0,1.27,1.0,N,231,211,1.0,7.0,0.5,0.5,2.16,0.0,0.3,12.96,2.5
203,2.0,2020-01-01 00:27:33,2020-01-01 00:55:36,1.0,4.83,1.0,N,113,75,1.0,20.5,0.5,0.5,6.08,0.0,0.3,30.38,2.5
204,2.0,2020-01-01 00:08:36,2020-01-01 00:20:14,1.0,2.64,1.0,N,141,151,2.0,11.0,0.5,0.5,0.0,0.0,0.3,14.8,2.5
205,2.0,2020-01-01 00:22:52,2020-01-01 00:35:46,1.0,2.68,1.0,N,151,141,1.0,11.5,0.5,0.5,3.06,0.0,0.3,18.36,2.5
206,2.0,2020-01-01 00:37:05,2020-01-01 00:48:36,1.0,1.42,1.0,N,141,262,2.0,9.0,0.5,0.5,0.0,0.0,0.3,12.8,2.5
207,2.0,2020-01-01 00:57:38,2020-01-01 01:02:31,1.0,1.24,1.0,N,141,229,2.0,6.0,0.5,0.5,0.0,0.0,0.3,9.8,2.5
208,2.0,2020-01-01 00:23:11,2020-01-01 00:45:03,1.0,5.33,1.0,N,113,255,1.0,20.0,0.5,0.5,4.76,0.0,0.3,28.56,2.5
209,2.0,2020-01-01 00:47:40,2020-01-01 01:07:25,1.0,5.37,1.0,N,255,233,1.0,19.5,0.5,0.5,4.66,0.0,0.3,27.96,2.5
210,1.0,2020-01-01 00:40:25,2020-01-01 00:44:29,3.0,0.9,1.0,N,141,262,1.0,5.0,3.0,0.5,1.75,0.0,0.3,10.55,2.5
211,2.0,2020-01-01 00:28:56,2020-01-01 00:44:28,1.0,1.35,1.0,N,113,164,1.0,10.5,0.5,0.5,2.86,0.0,0.3,17.16,2.5
212,2.0,2020-01-01 00:48:34,2020-01-01 00:55:38,1.0,0.69,1.0,N,234,113,1.0,6.0,0.5,0.5,1.96,0.0,0.3,11.76,2.5
213,2.0,2020-01-01 00:57:21,2020-01-01 01:10:32,1.0,2.63,1.0,N,113,229,1.0,11.0,0.5,0.5,2.96,0.0,0.3,17.76,2.5
214,2.0,2020-01-01 00:30:50,2020-01-01 00:55:01,1.0,3.4,1.0,N,249,233,1.0,16.0,0.5,0.5,4.95,0.0,0.3,24.75,2.5
215,2.0,2020-01-01 00:40:58,2020-01-01 00:50:00,1.0,1.55,1.0,N,239,237,1.0,8.5,0.5,0.5,2.46,0.0,0.3,14.76,2.5
216,2.0,2020-01-01 00:01:04,2020-01-01 00:19:37,1.0,6.72,1.0,N,75,129,1.0,21.0,0.5,0.5,0.0,0.0,0.3,24.8,2.5
217,2.0,2020-01-01 00:22:20,2020-01-01 00:28:26,1.0,1.37,1.0,N,129,226,2.0,7.0,0.5,0.5,0.0,0.0,0.3,8.3,0.0
218,2.0,2020-01-01 00:46:19,2020-01-01 00:54:47,1.0,6.32,1.0,N,132,28,2.0,18.0,0.5,0.5,0.0,0.0,0.3,19.3,0.0
219,2.0,2020-01-01 00:56:32,2020-01-01 01:13:53,1.0,11.85,2.0,N,93,263,1.0,52.0,0.0,0.5,12.28,6.12,0.3,73.7,2.5
220,2.0,2020-01-01 00:24:07,2020-01-01 00:27:48,6.0,0.89,1.0,N,129,260,2.0,5.5,0.5,0.5,0.0,0.0,0.3,6.8,0.0
221,2.0,2020-01-01 00:39:43,2020-01-01 00:45:55,6.0,1.47,1.0,N,226,260,2.0,7.0,0.5,0.5,0.0,0.0,0.3,8.3,0.0
222,2.0,2020-01-01 00:48:29,2020-01-01 00:55:05,6.0,1.24,1.0,N,260,129,1.0,6.5,0.5,0.5,2.34,0.0,0.3,10.14,0.0
223,2.0,2020-01-01 00:24:13,2020-01-01 00:57:38,1.0,15.69,1.0,N,138,153,1.0,44.0,0.5,0.5,10.28,6.12,0.3,61.7,0.0
224,2.0,2020-01-01 00:54:09,2020-01-01 01:17:53,1.0,1.74,1.0,N,48,137,1.0,14.5,0.5,0.5,3.66,0.0,0.3,21.96,2.5
225,2.0,2020-01-01 00:07:57,2020-01-01 00:32:35,2.0,10.05,1.0,N,138,142,2.0,30.5,0.5,0.5,0.0,6.12,0.3,40.42,2.5
226,2.0,2020-01-01 00:35:46,2020-01-01 00:56:40,2.0,2.39,1.0,N,142,233,1.0,14.5,0.5,0.5,3.66,0.0,0.3,21.96,2.5
227,2.0,2020-01-01 00:59:39,2020-01-01 01:08:21,1.0,1.19,1.0,N,233,234,1.0,7.5,0.5,0.5,2.0,0.0,0.3,13.3,2.5
228,1.0,2020-01-01 00:11:24,2020-01-01 00:17:15,2.0,1.7,1.0,N,237,236,2.0,7.0,3.0,0.5,0.0,0.0,0.3,10.8,2.5
229,1.0,2020-01-01 00:25:18,2020-01-01 00:33:43,3.0,1.6,1.0,N,43,262,1.0,8.0,3.0,0.5,2.35,0.0,0.3,14.15,2.5
230,1.0,2020-01-01 00:38:02,2020-01-01 00:53:28,1.0,2.7,1.0,N,262,170,2.0,12.5,3.0,0.5,0.0,0.0,0.3,16.3,2.5
231,1.0,2020-01-01 00:56:12,2020-01-01 00:59:50,1.0,0.5,1.0,N,170,137,1.0,4.5,3.0,0.5,1.0,0.0,0.3,9.3,2.5
232,1.0,2020-01-01 00:32:45,2020-01-01 00:36:48,1.0,0.6,1.0,N,137,107,3.0,5.0,3.0,0.5,0.0,0.0,0.3,8.8,2.5
233,1.0,2020-01-01 00:39:24,2020-01-01 00:52:40,1.0,2.9,1.0,N,107,140,3.0,12.0,3.0,0.5,0.0,0.0,0.3,15.8,2.5
234,2.0,2020-01-01 00:43:10,2020-01-01 00:57:20,1.0,2.8,1.0,N,148,229,1.0,11.5,0.5,0.5,3.06,0.0,0.3,18.36,2.5
235,1.0,2020-01-01 00:16:41,2020-01-01 00:36:04,2.0,6.7,1.0,N,237,87,2.0,22.0,3.0,0.5,0.0,0.0,0.3,25.8,2.5
236,1.0,2020-01-01 00:38:48,2020-01-01 00:46:09,2.0,1.8,1.0,Y,209,66,1.0,8.0,3.0,0.5,2.95,0.0,0.3,14.75,2.5
237,1.0,2020-01-01 00:50:35,2020-01-01 01:01:02,2.0,2.3,1.0,N,65,148,2.0,10.0,3.0,0.5,0.0,0.0,0.3,13.8,2.5
238,1.0,2020-01-01 00:21:13,2020-01-01 00:50:30,1.0,18.2,2.0,N,132,116,1.0,52.0,0.0,0.5,0.0,6.12,0.3,58.92,0.0
239,1.0,2020-01-01 00:56:06,2020-01-01 01:14:25,1.0,6.0,1.0,N,116,220,3.0,19.5,0.5,0.5,0.0,0.0,0.3,20.8,0.0
240,2.0,2020-01-01 00:09:12,2020-01-01 00:17:32,2.0,2.23,1.0,N,166,239,1.0,9.0,0.5,0.5,3.2,0.0,0.3,16.0,2.5
241,2.0,2020-01-01 00:20:23,2020-01-01 00:23:39,1.0,0.78,1.0,N,239,239,2.0,4.5,0.5,0.5,0.0,0.0,0.3,8.3,2.5
242,2.0,2020-01-01 00:24:09,2020-01-01 00:27:19,1.0,0.78,1.0,N,239,238,1.0,4.5,0.5,0.5,1.66,0.0,0.3,9.96,2.5
243,2.0,2020-01-01 00:28:02,2020-01-01 00:59:11,2.0,7.03,1.0,N,238,232,1.0,25.5,0.5,0.5,5.86,0.0,0.3,35.16,2.5
244,1.0,2020-01-01 00:39:22,2020-01-01 00:47:57,2.0,1.0,1.0,N,90,79,2.0,7.0,3.0,0.5,0.0,0.0,0.3,10.8,2.5
245,2.0,2020-01-01 00:29:59,2020-01-01 00:41:57,1.0,3.42,1.0,N,43,193,2.0,12.0,0.5,0.5,0.0,0.0,0.3,15.8,2.5
246,1.0,2020-01-01 00:35:14,2020-01-01 00:47:37,1.0,2.8,1.0,N,229,113,1.0,11.0,3.0,0.5,2.95,0.0,0.3,17.75,2.5
247,1.0,2020-01-01 00:50:55,2020-01-01 01:43:59,1.0,13.3,1.0,N,114,55,2.0,46.5,3.0,0.5,0.0,0.0,0.3,50.3,2.5
248,2.0,2020-01-01 00:09:07,2020-01-01 00:21:03,1.0,2.52,1.0,N,50,90,1.0,10.5,0.5,0.5,2.86,0.0,0.3,17.16,2.5
249,2.0,2020-01-01 00:37:03,2020-01-01 00:48:20,1.0,1.62,1.0,N,90,79,1.0,9.0,0.5,0.5,2.56,0.0,0.3,15.36,2.5
250,2.0,2020-01-01 00:56:44,2020-01-01 01:09:59,1.0,2.0,1.0,N,79,90,1.0,10.5,0.5,0.5,2.86,0.0,0.3,17.16,2.5
251,2.0,2020-01-01 00:00:36,2020-01-01 00:26:11,1.0,9.84,1.0,N,148,159,2.0,30.5,0.5,0.5,0.0,0.0,0.3,34.3,2.5
252,2.0,2020-01-01 00:46:24,2020-01-01 00:49:55,1.0,0.79,1.0,N,141,263,1.0,5.0,0.5,0.5,1.0,0.0,0.3,9.8,2.5
253,2.0,2020-01-01 00:53:33,2020-01-01 01:08:24,1.0,4.67,1.0,N,141,4,1.0,16.0,0.5,0.5,7.5,0.0,0.3,27.3,2.5
254,1.0,2020-01-01 00:26:39,2020-01-01 00:27:57,1.0,0.5,1.0,Y,74,74,2.0,3.5,0.5,0.5,0.0,0.0,0.3,4.8,0.0
255,1.0,2020-01-01 00:35:37,2020-01-01 00:45:49,2.0,2.1,1.0,N,236,239,1.0,9.5,3.0,0.5,2.65,0.0,0.3,15.95,2.5
256,1.0,2020-01-01 00:48:54,2020-01-01 01:12:05,2.0,5.0,1.0,N,239,226,1.0,19.0,3.0,0.5,4.55,0.0,0.3,27.35,2.5
257,2.0,2020-01-01 00:07:49,2020-01-01 00:12:54,1.0,0.77,1.0,N,148,4,1.0,5.5,0.5,0.5,1.86,0.0,0.3,11.16,2.5
258,2.0,2020-01-01 00:19:34,2020-01-01 00:27:21,1.0,1.09,1.0,N,79,249,1.0,7.0,0.5,0.5,2.16,0.0,0.3,12.96,2.5
259,2.0,2020-01-01 00:33:46,2020-01-01 00:52:09,1.0,0.24,1.0,N,234,90,2.0,11.5,0.5,0.5,0.0,0.0,0.3,15.3,2.5
260,2.0,2020-01-01 00:29:02,2020-01-01 00:35:51,1.0,0.79,1.0,N,114,232,1.0,6.0,0.5,0.5,1.0,0.0,0.3,10.8,2.5
261,2.0,2020-01-01 00:48:10,2020-01-01 01:13:41,1.0,4.12,1.0,N,114,189,1.0,19.0,0.5,0.5,4.56,0.0,0.3,27.36,2.5
262,1.0,2020-01-01 00:30:01,2020-01-01 00:39:06,0.0,1.4,1.0,N,234,114,1.0,7.5,3.0,0.5,2.25,0.0,0.3,13.55,2.5
263,1.0,2020-01-01 00:40:50,2020-01-01 00:50:05,0.0,1.5,1.0,N,114,137,1.0,8.0,3.0,0.5,2.35,0.0,0.3,14.15,2.5
264,1.0,2020-01-01 00:54:17,2020-01-01 01:08:08,0.0,2.5,1.0,Y,137,144,2.0,11.5,3.0,0.5,0.0,0.0,0.3,15.3,2.5
265,1.0,2020-01-01 00:28:47,2020-01-01 01:01:37,2.0,3.7,1.0,N,107,143,1.0,20.5,3.0,0.5,5.0,0.0,0.3,29.3,2.5
266,1.0,2020-01-01 00:14:18,2020-01-01 00:42:24,1.0,2.2,1.0,N,113,161,2.0,17.5,3.0,0.5,0.0,0.0,0.3,21.3,2.5
267,1.0,2020-01-01 00:46:31,2020-01-01 01:11:12,3.0,1.9,1.0,N,161,68,2.0,15.5,3.0,0.5,0.0,0.0,0.3,19.3,2.5
268,2.0,2020-01-01 00:35:15,2020-01-01 00:41:53,1.0,1.79,1.0,N,236,239,2.0,8.0,0.5,0.5,0.0,0.0,0.3,11.8,2.5
269,2.0,2020-01-01 00:43:19,2020-01-01 00:54:48,1.0,2.02,1.0,N,238,263,1.0,10.0,0.5,0.5,2.2,0.0,0.3,16.0,2.5
270,2.0,2020-01-01 00:59:27,2020-01-01 01:18:53,1.0,3.83,1.0,N,262,50,2.0,16.0,0.5,0.5,0.0,0.0,0.3,19.8,2.5
271,1.0,2020-01-01 00:33:32,2020-01-01 00:39:18,2.0,1.4,1.0,N,141,263,1.0,6.5,3.0,0.5,1.55,0.0,0.3,11.85,2.5
272,1.0,2020-01-01 00:51:06,2020-01-01 00:57:10,2.0,1.8,1.0,N,263,229,1.0,7.5,3.0,0.5,2.8,0.0,0.3,14.1,2.5
273,2.0,2020-01-01 00:50:31,2020-01-01 00:53:45,1.0,0.55,1.0,N,74,74,2.0,4.0,0.5,0.5,0.0,0.0,0.3,5.3,0.0
274,2.0,2020-01-01 00:24:47,2020-01-01 00:35:09,1.0,1.2,1.0,N,161,170,2.0,8.0,0.5,0.5,0.0,0.0,0.3,11.8,2.5
275,2.0,2020-01-01 00:47:36,2020-01-01 01:13:47,2.0,2.25,1.0,N,170,142,1.0,16.0,0.5,0.5,2.97,0.0,0.3,22.77,2.5
276,2.0,2020-01-01 00:05:45,2020-01-01 00:19:30,2.0,2.15,1.0,N,158,79,1.0,10.5,0.5,0.5,2.86,0.0,0.3,17.16,2.5
277,2.0,2020-01-01 00:22:35,2020-01-01 00:38:31,1.0,2.8,1.0,N,79,13,2.0,13.0,0.5,0.5,0.0,0.0,0.3,16.8,2.5
278,2.0,2020-01-01 00:42:33,2020-01-01 01:03:11,1.0,7.53,1.0,N,13,141,1.0,24.0,0.5,0.5,6.95,0.0,0.3,34.75,2.5
279,1.0,2020-01-01 00:34:58,2020-01-01 00:45:28,0.0,2.8,1.0,N,145,224,2.0,11.0,3.0,0.5,0.0,6.12,0.3,20.92,2.5
280,1.0,2020-01-01 00:46:41,2020-01-01 00:51:14,3.0,0.7,1.0,N,224,107,1.0,5.0,3.0,0.5,1.75,0.0,0.3,10.55,2.5
281,1.0,2020-01-01 00:55:25,2020-01-01 01:10:34,0.0,2.6,1.0,N,137,140,1.0,11.5,3.0,0.5,3.05,0.0,0.3,18.35,2.5
282,1.0,2020-01-01 00:12:57,2020-01-01 00:24:06,1.0,1.8,1.0,N,90,233,1.0,9.5,3.0,0.5,2.65,0.0,0.3,15.95,2.5
283,1.0,2020-01-01 00:52:34,2020-01-01 01:05:28,4.0,0.7,1.0,N,161,163,2.0,9.0,3.0,0.5,0.0,0.0,0.3,12.8,2.5
284,1.0,2020-01-01 00:05:04,2020-01-01 00:14:12,1.0,1.8,1.0,N,239,262,1.0,8.5,3.0,0.5,3.65,0.0,0.3,15.95,2.5
285,1.0,2020-01-01 00:20:49,2020-01-01 00:31:07,1.0,1.9,1.0,N,263,238,1.0,9.0,3.0,0.5,3.8,0.0,0.3,16.6,2.5
286,1.0,2020-01-01 00:34:19,2020-01-01 00:43:44,1.0,1.3,1.0,N,239,151,1.0,8.0,3.0,0.5,1.0,0.0,0.3,12.8,2.5
287,1.0,2020-01-01 00:45:58,2020-01-01 00:52:15,1.0,1.8,1.0,N,238,142,1.0,7.5,3.0,0.5,2.8,0.0,0.3,14.1,2.5
288,1.0,2020-01-01 00:53:24,2020-01-01 01:31:06,1.0,2.7,1.0,N,142,170,1.0,15.5,3.0,0.5,1.0,0.0,0.3,20.3,2.5
289,1.0,2020-01-01 00:26:22,2020-01-01 00:33:14,2.0,0.3,1.0,N,90,90,2.0,5.5,3.0,0.5,0.0,0.0,0.3,9.3,2.5
290,1.0,2020-01-01 00:45:25,2020-01-01 01:12:19,1.0,5.2,1.0,N,113,37,1.0,21.5,3.0,0.5,0.0,0.0,0.3,25.3,2.5
291,2.0,2020-01-01 00:30:59,2020-01-01 00:53:36,1.0,9.93,1.0,N,132,122,1.0,30.0,0.5,0.5,6.26,0.0,0.3,37.56,0.0
292,1.0,2020-01-01 00:41:48,2020-01-01 01:14:40,3.0,4.4,1.0,N,48,144,1.0,22.0,3.0,0.5,5.15,0.0,0.3,30.95,2.5
293,2.0,2020-01-01 00:29:19,2020-01-01 00:39:51,1.0,1.66,1.0,N,43,262,2.0,9.0,0.5,0.5,0.0,0.0,0.3,12.8,2.5
294,2.0,2020-01-01 00:43:09,2020-01-01 00:47:52,1.0,0.86,1.0,N,263,236,1.0,5.5,0.5,0.5,1.86,0.0,0.3,11.16,2.5
295,2.0,2020-01-01 00:41:47,2020-01-01 00:49:06,1.0,0.53,1.0,N,234,234,2.0,6.0,0.5,0.5,0.0,0.0,0.3,9.8,2.5
296,2.0,2020-01-01 00:20:53,2020-01-01 00:31:57,1.0,2.39,1.0,N,236,143,1.0,10.5,0.5,0.5,2.86,0.0,0.3,17.16,2.5
297,2.0,2020-01-01 00:33:14,2020-01-01 00:39:03,1.0,0.95,1.0,N,143,48,1.0,6.5,0.5,0.5,2.06,0.0,0.3,12.36,2.5
298,2.0,2020-01-01 00:49:04,2020-01-01 00:51:50,1.0,0.4,1.0,N,143,142,2.0,4.0,0.5,0.5,0.0,0.0,0.3,7.8,2.5
299,2.0,2020-01-01 00:59:46,2020-01-01 01:09:36,1.0,1.54,1.0,N,239,238,2.0,8.0,0.5,0.5,0.0,0.0,0.3,11.8,2.5
300,2.0,2020-01-01 00:53:34,2020-01-01 01:15:49,3.0,1.72,1.0,N,48,164,2.0,14.0,0.5,0.5,0.0,0.0,0.3,17.8,2.5
301,1.0,2020-01-01 00:23:50,2020-01-01 00:38:12,1.0,2.8,1.0,N,234,141,1.0,12.0,3.0,0.5,3.15,0.0,0.3,18.95,2.5
302,1.0,2020-01-01 00:59:55,2020-01-01 01:14:21,1.0,2.0,1.0,N,43,262,2.0,11.0,3.0,0.5,0.0,0.0,0.3,14.8,2.5
303,2.0,2020-01-01 00:46:10,2020-01-01 01:09:35,1.0,10.91,4.0,N,132,265,1.0,45.5,0.5,0.5,9.36,0.0,0.3,56.16,0.0
304,1.0,2020-01-01 00:16:35,2020-01-01 00:28:36,1.0,1.9,1.0,N,68,144,2.0,9.5,3.0,0.5,0.0,0.0,0.3,13.3,2.5
305,1.0,2020-01-01 00:32:03,2020-01-01 00:43:57,2.0,2.8,1.0,N,148,256,1.0,11.5,3.0,0.5,4.55,0.0,0.3,19.85,2.5
306,1.0,2020-01-01 00:51:19,2020-01-01 01:05:10,1.0,1.5,1.0,N,256,225,1.0,10.0,0.5,0.5,2.8,0.0,0.3,14.1,0.0
307,1.0,2020-01-01 00:31:48,2020-01-01 01:09:59,1.0,5.6,1.0,N,114,239,1.0,26.0,3.0,0.5,5.95,0.0,0.3,35.75,2.5
308,2.0,2020-01-01 00:26:58,2020-01-01 00:38:12,2.0,1.63,1.0,N,90,246,1.0,9.0,0.5,0.5,2.56,0.0,0.3,15.36,2.5
309,2.0,2020-01-01 00:42:05,2020-01-01 00:46:30,2.0,0.36,1.0,N,48,50,1.0,4.5,0.5,0.5,1.66,0.0,0.3,9.96,2.5
310,2.0,2020-01-01 00:17:34,2020-01-01 00:23:09,4.0,1.34,1.0,N,238,151,1.0,6.5,0.5,0.5,2.58,0.0,0.3,12.88,2.5
311,2.0,2020-01-01 00:28:32,2020-01-01 00:45:33,3.0,3.5,1.0,N,238,229,1.0,14.5,0.5,0.5,3.66,0.0,0.3,21.96,2.5
312,1.0,2020-01-01 00:15:58,2020-01-01 00:26:37,1.0,4.3,1.0,N,132,10,1.0,14.5,0.5,0.5,3.95,0.0,0.3,19.75,0.0
313,1.0,2020-01-01 00:48:50,2020-01-01 00:59:24,2.0,4.0,1.0,N,132,218,2.0,13.5,0.5,0.5,0.0,0.0,0.3,14.8,0.0
314,1.0,2020-01-01 00:20:29,2020-01-01 00:49:26,1.0,1.9,1.0,N,43,186,2.0,17.5,3.0,0.5,0.0,0.0,0.3,21.3,2.5
315,1.0,2020-01-01 00:53:44,2020-01-01 01:25:18,1.0,6.1,1.0,N,90,112,1.0,24.0,3.0,0.5,5.55,0.0,0.3,33.35,2.5
316,2.0,2020-01-01 00:18:15,2020-01-01 00:23:56,1.0,1.17,1.0,N,238,41,2.0,6.0,0.5,0.5,0.0,0.0,0.3,7.3,0.0
317,2.0,2020-01-01 00:27:47,2020-01-01 00:37:35,1.0,1.96,1.0,N,151,74,2.0,9.5,0.5,0.5,0.0,0.0,0.3,10.8,0.0
318,2.0,2020-01-01 00:42:25,2020-01-01 00:53:34,1.0,2.36,1.0,N,41,116,2.0,10.0,0.5,0.5,0.0,0.0,0.3,11.3,0.0
319,2.0,2020-01-01 00:56:15,2020-01-01 01:04:56,1.0,1.99,1.0,N,116,166,1.0,9.0,0.5,0.5,2.06,0.0,0.3,12.36,0.0
320,2.0,2020-01-01 00:15:20,2020-01-01 00:29:00,1.0,3.74,1.0,N,141,112,1.0,13.5,0.5,0.5,3.46,0.0,0.3,20.76,2.5
321,2.0,2020-01-01 00:30:34,2020-01-01 00:34:24,1.0,0.65,1.0,N,112,112,2.0,4.5,0.5,0.5,0.0,0.0,0.3,5.8,0.0
